DateTime,Age of Empires II Definitive Edition-LTU,age of wonders 4-LTU,BattleTech-LTU,Company of Heroes 3-LTU,Crusader Kings III-LTU,Dota2-LTU,Europa Universalis IV-LTU,Hearts of Iron IV-LTU,Iron Harvest-LTU,Mechabellum-LTU,Sid Meier's Civilization IV-LTU,SMITE®-LTU,Space Gears Playtest-LTU,Starship Troopers Terran Command-LTU,Stellaris-LTU,Supreme Commander Forged Alliance-LTU,Total War WARHAMMER III-LTU,Steam-LTU,Steam-In-Game
2017-03-27 00:00:00,,,,,,785429.0,13831.0,11394.0,,,595.0,16171.0,,,5945.0,494.0,,12093064.0,
2017-03-28 00:00:00,,,,,,767539.0,13378.0,11126.0,,,480.0,18111.0,,,5530.0,349.0,,11889798.0,
2017-03-29 00:00:00,,,,,,768780.0,13469.0,10993.0,,,461.0,16277.0,,,5408.0,520.0,,11831181.0,
2017-03-30 00:00:00,,,,,,780174.0,13420.0,10831.0,,,354.0,15911.0,,,5221.0,526.0,,11849767.0,
2017-03-31 00:00:00,,,,,,814617.0,14215.0,12272.0,,,557.0,18449.0,,,5900.0,612.0,,11898408.0,
2017-04-01 00:00:00,,,,,,877691.0,16538.0,13881.0,,,688.0,20302.0,,,7374.0,672.0,,13063918.0,
2017-04-02 00:00:00,,,,,,862265.0,16791.0,13430.0,,,548.0,20507.0,,,7733.0,691.0,,13549381.0,
2017-04-03 00:00:00,,,,,,811103.0,13299.0,10416.0,,,459.0,14255.0,,,5684.0,520.0,,12149318.0,
2017-04-04 00:00:00,,,,,,786278.0,13106.0,10241.0,,,461.0,14007.0,,,5676.0,363.0,,11900791.0,
2017-04-05 00:00:00,,,,,,803248.0,12496.0,10118.0,,,469.0,13530.0,,,5539.0,509.0,,11811033.0,
2017-04-06 00:00:00,,,,,,803526.0,17819.0,9419.0,,,493.0,13521.0,,,28934.0,491.0,,11826702.0,
2017-04-07 00:00:00,,,,,,851614.0,20724.0,11898.0,,,526.0,14937.0,,,32566.0,609.0,,12098308.0,
2017-04-08 00:00:00,,,,,,921318.0,23604.0,13973.0,,,632.0,15724.0,,,41286.0,599.0,,13208766.0,
2017-04-09 00:00:00,,,,,,856823.0,24417.0,13644.0,,,636.0,16382.0,,,43675.0,664.0,,13149219.0,
2017-04-10 00:00:00,,,,,,732923.0,21098.0,11555.0,,,551.0,14330.0,,,38035.0,533.0,,12045532.0,
2017-04-11 00:00:00,,,,,,743478.0,19679.0,10798.0,,,504.0,13388.0,,,30290.0,514.0,,12085953.0,
2017-04-12 00:00:00,,,,,,737123.0,19145.0,10812.0,,,472.0,14144.0,,,28527.0,492.0,,11593180.0,
2017-04-13 00:00:00,,,,,,761425.0,19385.0,11267.0,,,517.0,13849.0,,,29327.0,561.0,,11737383.0,
2017-04-14 00:00:00,,,,,,806490.0,21174.0,12539.0,,,634.0,16208.0,,,32287.0,655.0,,12583154.0,
2017-04-15 00:00:00,,,,,,847250.0,21024.0,12900.0,,,565.0,16371.0,,,33808.0,696.0,,12990129.0,
2017-04-16 00:00:00,,,,,,797696.0,20974.0,12612.0,,,651.0,16088.0,,,32820.0,727.0,,12584236.0,
2017-04-17 00:00:00,,,,,,758335.0,19308.0,11654.0,,,619.0,14565.0,,,28850.0,601.0,,12636934.0,
2017-04-18 00:00:00,,,,,,744324.0,17250.0,10168.0,,,500.0,13140.0,,,23679.0,527.0,,12187640.0,
2017-04-19 00:00:00,,,,,,730801.0,16696.0,10198.0,,,491.0,12767.0,,,22272.0,525.0,,12071645.0,
2017-04-20 00:00:00,,,,,,756855.0,16817.0,10158.0,,,537.0,13439.0,,,22225.0,542.0,,11975310.0,
2017-04-21 00:00:00,,,,,,834565.0,18090.0,12074.0,,,526.0,15318.0,,,23000.0,592.0,,12431149.0,
2017-04-22 00:00:00,,,,,,884941.0,20256.0,13793.0,,,640.0,16800.0,,,28083.0,692.0,,13616544.0,
2017-04-23 00:00:00,,,,,,847525.0,20154.0,13127.0,,,689.0,16430.0,,,26976.0,664.0,,13708705.0,
2017-04-24 00:00:00,,,,,,777807.0,15328.0,9893.0,,,591.0,13020.0,,,22502.0,497.0,,12130061.0,
2017-04-25 00:00:00,,,,,,760200.0,15600.0,9931.0,,,534.0,14240.0,,,18483.0,530.0,,11920130.0,
2017-04-26 00:00:00,,,,,,757343.0,15274.0,9785.0,,,479.0,12841.0,,,16313.0,381.0,,11752481.0,
2017-04-27 00:00:00,,,,,,754646.0,15916.0,10197.0,,,453.0,13415.0,,,16356.0,507.0,,11695507.0,
2017-04-28 00:00:00,,,,,,810855.0,17006.0,11923.0,,,312.0,14893.0,,,17871.0,582.0,,12055069.0,
2017-04-29 00:00:00,,,,,,848244.0,19872.0,13834.0,,,604.0,16370.0,,,21617.0,620.0,,12995384.0,
2017-04-30 00:00:00,,,,,,853022.0,19955.0,13915.0,,,686.0,16929.0,,,22334.0,689.0,,13184896.0,
2017-05-01 00:00:00,,,,,,838185.0,17480.0,11009.0,,,568.0,14119.0,,,19045.0,554.0,,12911851.0,
2017-05-02 00:00:00,,,,,,788655.0,15999.0,10279.0,,,506.0,12625.0,,,15820.0,552.0,,12044516.0,
2017-05-03 00:00:00,,,,,,769058.0,15970.0,10212.0,,,507.0,12288.0,,,15514.0,506.0,,11909566.0,
2017-05-04 00:00:00,,,,,,782872.0,16478.0,10468.0,,,529.0,12425.0,,,14917.0,488.0,,11878068.0,
2017-05-05 00:00:00,,,,,,886899.0,17645.0,12093.0,,,527.0,13863.0,,,16138.0,595.0,,12129269.0,
2017-05-06 00:00:00,,,,,,972876.0,19878.0,14176.0,,,600.0,16150.0,,,20781.0,718.0,,13288505.0,
2017-05-07 00:00:00,,,,,,952500.0,20331.0,14125.0,,,674.0,16084.0,,,21429.0,737.0,,13516528.0,
2017-05-08 00:00:00,,,,,,941005.0,16658.0,11693.0,,,624.0,13450.0,,,19295.0,588.0,,12453389.0,
2017-05-09 00:00:00,,,,,,916746.0,15618.0,11043.0,,,528.0,11053.0,,,18950.0,525.0,,12196554.0,
2017-05-10 00:00:00,,,,,,868699.0,15508.0,10632.0,,,472.0,11513.0,,,20112.0,481.0,,11779319.0,
2017-05-11 00:00:00,,,,,,858389.0,15808.0,10886.0,,,504.0,11957.0,,,21000.0,560.0,,11700990.0,
2017-05-12 00:00:00,,,,,,917185.0,17439.0,12514.0,,,508.0,13070.0,,,22829.0,580.0,,12118239.0,
2017-05-13 00:00:00,,,,,,979135.0,19412.0,14451.0,,,607.0,14452.0,,,28532.0,730.0,,13390480.0,
2017-05-14 00:00:00,,,,,,917636.0,19468.0,13515.0,,,681.0,14165.0,,,29046.0,678.0,,13276268.0,
2017-05-15 00:00:00,,,,,,843240.0,16024.0,10579.0,,,577.0,11977.0,,,25162.0,549.0,,12089521.0,
2017-05-16 00:00:00,,,,,,869592.0,16251.0,10530.0,,,519.0,11703.0,,,21107.0,531.0,,11954316.0,
2017-05-17 00:00:00,,,,,,847504.0,15725.0,10466.0,,,511.0,11442.0,,,19501.0,539.0,,11711006.0,
2017-05-18 00:00:00,,,,,,838472.0,16100.0,10467.0,,,504.0,12065.0,,,18850.0,507.0,,11737329.0,
2017-05-19 00:00:00,,,,,,891027.0,16843.0,11969.0,,,503.0,14800.0,,,19066.0,578.0,,12004649.0,
2017-05-20 00:00:00,,,,,,933878.0,18790.0,13884.0,,,640.0,16044.0,,,23467.0,722.0,,13179654.0,
2017-05-21 00:00:00,,,,,,911123.0,18791.0,13141.0,,,662.0,16544.0,,,23837.0,709.0,,13452321.0,
2017-05-22 00:00:00,,,,,,838678.0,16297.0,10905.0,,,592.0,14663.0,,,21043.0,576.0,,12176576.0,
2017-05-23 00:00:00,,,0.0,,,840390.0,15869.0,10697.0,,,497.0,12642.0,,,17085.0,563.0,,11978590.0,
2017-05-24 00:00:00,,,0.0,,,805905.0,15242.0,11361.0,,,525.0,13247.0,,,16728.0,566.0,,11938008.0,
2017-05-25 00:00:00,,,0.0,,,797062.0,15712.0,11147.0,,,521.0,13145.0,,,17046.0,522.0,,12008526.0,
2017-05-26 00:00:00,,,0.0,,,818968.0,15953.0,11773.0,,,524.0,13756.0,,,17403.0,636.0,,12079859.0,
2017-05-27 00:00:00,,,0.0,,,923635.0,16799.0,12554.0,,,607.0,14608.0,,,20610.0,663.0,,13047939.0,
2017-05-28 00:00:00,,,0.0,,,873294.0,17933.0,12643.0,,,675.0,14901.0,,,22021.0,681.0,,13362887.0,
2017-05-29 00:00:00,,,0.0,,,873918.0,17391.0,13208.0,,,645.0,14170.0,,,21346.0,619.0,,13020971.0,
2017-05-30 00:00:00,,,0.0,,,847800.0,15461.0,11216.0,,,595.0,12556.0,,,19378.0,566.0,,12331140.0,
2017-05-31 00:00:00,,,0.0,,,832495.0,14940.0,11215.0,,,494.0,12215.0,,,15834.0,541.0,,12237811.0,
2017-06-01 00:00:00,,,0.0,,,819490.0,14750.0,10874.0,,,528.0,12459.0,,,15597.0,529.0,,12065259.0,
2017-06-02 00:00:00,,,0.0,,,867666.0,15240.0,11859.0,,,524.0,13208.0,,,16320.0,693.0,,12022478.0,
2017-06-03 00:00:00,,,0.0,,,928430.0,16016.0,12963.0,,,636.0,12884.0,,,19409.0,1012.0,,13078009.0,
2017-06-04 00:00:00,,,0.0,,,883822.0,17981.0,13336.0,,,693.0,14467.0,,,20895.0,1085.0,,13398288.0,
2017-06-05 00:00:00,,,0.0,,,830751.0,15966.0,11675.0,,,661.0,13286.0,,,19918.0,928.0,,12639363.0,
2017-06-06 00:00:00,,,0.0,,,809983.0,15246.0,11452.0,,,545.0,17337.0,,,15064.0,811.0,,12391988.0,
2017-06-07 00:00:00,,,0.0,,,797249.0,14816.0,11346.0,,,517.0,17278.0,,,14109.0,747.0,,12260326.0,
2017-06-08 00:00:00,,,0.0,,,814489.0,14539.0,11355.0,,,529.0,16428.0,,,13680.0,687.0,,12126274.0,
2017-06-09 00:00:00,,,0.0,,,823567.0,14474.0,12458.0,,,495.0,15679.0,,,13762.0,710.0,,12632384.0,
2017-06-10 00:00:00,,,0.0,,,883729.0,15329.0,12634.0,,,629.0,15522.0,,,16163.0,789.0,,13366880.0,
2017-06-11 00:00:00,,,0.0,,,855823.0,16151.0,12939.0,,,668.0,16393.0,,,16668.0,737.0,,13507244.0,
2017-06-12 00:00:00,,,0.0,,,822562.0,14473.0,11320.0,,,613.0,14378.0,,,15003.0,588.0,,12805061.0,
2017-06-13 00:00:00,,,0.0,,,791495.0,13892.0,11445.0,,,494.0,13669.0,,,11993.0,567.0,,12654318.0,
2017-06-14 00:00:00,,,0.0,,,785651.0,15673.0,17258.0,,,489.0,13114.0,,,11320.0,533.0,,12035256.0,
2017-06-15 00:00:00,,,0.0,,,872641.0,17321.0,18448.0,,,515.0,14193.0,,,10893.0,608.0,,12360445.0,
2017-06-16 00:00:00,,,0.0,,,834131.0,18070.0,19553.0,,,541.0,13769.0,,,11480.0,680.0,,12515945.0,
2017-06-17 00:00:00,,,0.0,,,906754.0,19349.0,20185.0,,,611.0,14185.0,,,13546.0,697.0,,13196579.0,
2017-06-18 00:00:00,,,0.0,,,855060.0,20310.0,20239.0,,,653.0,14383.0,,,13650.0,677.0,,13164717.0,
2017-06-19 00:00:00,,,0.0,,,802120.0,18482.0,18609.0,,,550.0,13594.0,,,12241.0,561.0,,12441689.0,
2017-06-20 00:00:00,,,0.0,,,784766.0,17731.0,17535.0,,,495.0,14944.0,,,10709.0,553.0,,12415627.0,
2017-06-21 00:00:00,,,0.0,,,780268.0,16798.0,16735.0,,,487.0,14595.0,,,10189.0,534.0,,12207384.0,
2017-06-22 00:00:00,,,0.0,,,784437.0,15740.0,16444.0,,,500.0,14130.0,,,9908.0,597.0,,12675696.0,
2017-06-23 00:00:00,,,0.0,,,826125.0,15351.0,16315.0,,,574.0,15594.0,,,11306.0,683.0,,13105122.0,
2017-06-24 00:00:00,,,0.0,,,863411.0,16263.0,16949.0,,,660.0,15491.0,,,13796.0,755.0,,13790702.0,
2017-06-25 00:00:00,,,0.0,,,832429.0,17476.0,17828.0,,,744.0,15938.0,,,15168.0,772.0,,14010669.0,
2017-06-26 00:00:00,,,0.0,,,770095.0,15788.0,16443.0,,,634.0,14177.0,,,13446.0,683.0,,13289405.0,
2017-06-27 00:00:00,,,0.0,,,740686.0,15670.0,16044.0,,,597.0,13244.0,,,12020.0,675.0,,13119339.0,
2017-06-28 00:00:00,,,0.0,,,756732.0,15187.0,15172.0,,,580.0,12700.0,,,11712.0,691.0,,13043814.0,
2017-06-29 00:00:00,,,0.0,,,763219.0,14899.0,15627.0,,,584.0,12728.0,,,11369.0,604.0,,13093291.0,
2017-06-30 00:00:00,,,0.0,,,791816.0,14693.0,15542.0,,,576.0,13101.0,,,11706.0,704.0,,13254321.0,
2017-07-01 00:00:00,,,0.0,,,841974.0,15643.0,16291.0,,,708.0,12796.0,,,13417.0,754.0,,13673564.0,
2017-07-02 00:00:00,,,0.0,,,816698.0,16992.0,16563.0,,,734.0,13690.0,,,14195.0,763.0,,14073632.0,
2017-07-03 00:00:00,,,0.0,,,759540.0,16365.0,16072.0,,,691.0,13099.0,,,13008.0,733.0,,13438158.0,
2017-07-04 00:00:00,,,0.0,,,760692.0,16328.0,16570.0,,,754.0,13198.0,,,13345.0,714.0,,13415462.0,
2017-07-05 00:00:00,,,0.0,,,745407.0,14978.0,15607.0,,,643.0,12810.0,,,11861.0,675.0,,13108454.0,
2017-07-06 00:00:00,,,0.0,,,667224.0,14758.0,15066.0,,,578.0,12428.0,,,10879.0,619.0,,12858155.0,
2017-07-07 00:00:00,,,0.0,,,665592.0,14455.0,15076.0,,,592.0,13051.0,,,11097.0,650.0,,12781899.0,
2017-07-08 00:00:00,,,0.0,,,820135.0,15466.0,15157.0,,,661.0,12243.0,,,13077.0,777.0,,13331821.0,
2017-07-09 00:00:00,,,0.0,,,779676.0,16969.0,16162.0,,,685.0,14249.0,,,13501.0,757.0,,13463917.0,
2017-07-10 00:00:00,,,0.0,,,760038.0,15667.0,14908.0,,,646.0,12958.0,,,12146.0,614.0,,12871720.0,
2017-07-11 00:00:00,,,0.0,,,712701.0,15303.0,14323.0,,,552.0,12522.0,,,10300.0,634.0,,12622285.0,
2017-07-12 00:00:00,,,,,,702882.0,14821.0,13956.0,,,541.0,12362.0,,,10104.0,567.0,,12094534.0,
2017-07-13 00:00:00,,,,,,712311.0,14508.0,14122.0,,,530.0,13039.0,,,9924.0,589.0,,12104792.0,
2017-07-14 00:00:00,,,,,,746156.0,14175.0,14310.0,,,609.0,12917.0,,,10440.0,639.0,,12351212.0,
2017-07-15 00:00:00,,,,,,815283.0,15157.0,14801.0,,,670.0,13182.0,,,12179.0,639.0,,12884910.0,
2017-07-16 00:00:00,,,,,,771664.0,16274.0,15814.0,,,671.0,14194.0,,,12879.0,748.0,,13197228.0,
2017-07-17 00:00:00,,,,,,725785.0,14508.0,14186.0,,,621.0,13043.0,,,11508.0,570.0,,12556463.0,
2017-07-18 00:00:00,,,,,,719330.0,14398.0,13998.0,,,550.0,15688.0,,,9627.0,587.0,,12383164.0,
2017-07-19 00:00:00,,,,,,706971.0,14353.0,13428.0,,,535.0,15372.0,,,9437.0,624.0,,12236864.0,
2017-07-20 00:00:00,,,,,,714711.0,13983.0,13256.0,,,553.0,15196.0,,,9160.0,584.0,,12323564.0,
2017-07-21 00:00:00,,,,,,745225.0,13532.0,13198.0,,,535.0,14412.0,,,9201.0,573.0,,12526375.0,
2017-07-22 00:00:00,,,,,,784920.0,14656.0,13909.0,,,655.0,13873.0,,,10849.0,618.0,,12896487.0,
2017-07-23 00:00:00,,,,,,757880.0,16021.0,14952.0,,,719.0,14562.0,,,11585.0,685.0,,13226954.0,
2017-07-24 00:00:00,,,,,,717978.0,14325.0,13191.0,,,575.0,13283.0,,,9041.0,570.0,,12564960.0,
2017-07-25 00:00:00,,,,,,712943.0,14625.0,13705.0,,,561.0,13598.0,,,8729.0,542.0,,12558657.0,
2017-07-26 00:00:00,,,,,,696908.0,14254.0,13205.0,,,610.0,13256.0,,,8833.0,563.0,,12359450.0,
2017-07-27 00:00:00,,,,,,723427.0,13851.0,13103.0,,,628.0,13255.0,,,8550.0,596.0,,12406650.0,
2017-07-28 00:00:00,,,,,,744006.0,13772.0,13008.0,,,663.0,12593.0,,,8704.0,639.0,,12521876.0,
2017-07-29 00:00:00,,,,,,780246.0,14345.0,13664.0,,,770.0,12853.0,,,10305.0,652.0,,12868032.0,
2017-07-30 00:00:00,,,,,,759097.0,15945.0,14474.0,,,864.0,13550.0,,,10685.0,701.0,,13148151.0,
2017-07-31 00:00:00,,,,,,706517.0,13981.0,13034.0,,,717.0,12671.0,,,8456.0,559.0,,12501284.0,
2017-08-01 00:00:00,,,,,,712943.0,13879.0,12666.0,,,695.0,14693.0,,,8397.0,540.0,,12382643.0,
2017-08-02 00:00:00,,,,,,717029.0,13514.0,12959.0,,,622.0,14207.0,,,8241.0,556.0,,12347579.0,
2017-08-03 00:00:00,,,,,,738377.0,13808.0,12651.0,,,631.0,13159.0,,,8412.0,554.0,,12421972.0,
2017-08-04 00:00:00,,,,,,782808.0,13386.0,12813.0,,,645.0,14229.0,,,8831.0,619.0,,12633521.0,
2017-08-05 00:00:00,,,,,,826943.0,14177.0,13563.0,,,719.0,14537.0,,,10278.0,627.0,,13061863.0,
2017-08-06 00:00:00,,,,,,803444.0,15976.0,14506.0,,,751.0,15730.0,,,11295.0,580.0,,13392063.0,
2017-08-07 00:00:00,,,,,,760616.0,13963.0,13359.0,,,600.0,12733.0,,,9163.0,515.0,,12708996.0,
2017-08-08 00:00:00,,,,,,762209.0,13887.0,12781.0,,,606.0,12783.0,,,8672.0,561.0,,12576708.0,
2017-08-09 00:00:00,,,,,,764643.0,13585.0,12763.0,,,584.0,12256.0,,,8659.0,554.0,,12250880.0,
2017-08-10 00:00:00,,,,,,778124.0,13107.0,12834.0,,,548.0,12228.0,,,8590.0,513.0,,12313803.0,
2017-08-11 00:00:00,,,,,,820461.0,13191.0,12746.0,,,579.0,12115.0,,,8743.0,527.0,,12621998.0,
2017-08-12 00:00:00,,,,,,877952.0,14446.0,13747.0,,,674.0,12652.0,,,10283.0,610.0,,13213325.0,
2017-08-13 00:00:00,,,,,,858468.0,15401.0,14433.0,,,727.0,13441.0,,,10970.0,621.0,,13454426.0,
2017-08-14 00:00:00,,,,,,801058.0,13296.0,12598.0,,2.0,570.0,11832.0,,,8410.0,523.0,,12702323.0,
2017-08-15 00:00:00,,,,,,801132.0,14001.0,12556.0,,2.0,598.0,12525.0,,,8412.0,560.0,,12720045.0,
2017-08-16 00:00:00,,,,,,779914.0,13519.0,12592.0,,2.0,561.0,14911.0,,,8193.0,526.0,,12548298.0,
2017-08-17 00:00:00,,,,,,777417.0,13697.0,12449.0,,2.0,542.0,12885.0,,,7935.0,557.0,,12561878.0,
2017-08-18 00:00:00,,,,,,816788.0,13803.0,13226.0,,3.0,577.0,13711.0,,,8054.0,575.0,,12873651.0,
2017-08-19 00:00:00,,,,,,857010.0,14886.0,14796.0,,3.0,622.0,15224.0,,,9804.0,679.0,,13675995.0,
2017-08-20 00:00:00,,,,,,868759.0,16661.0,15518.0,,1.0,696.0,16023.0,,,10168.0,710.0,,13926529.0,
2017-08-21 00:00:00,,,,,,781646.0,14150.0,13225.0,,1.0,583.0,13131.0,,,7901.0,575.0,,12968994.0,
2017-08-22 00:00:00,,,,,,780991.0,14350.0,12800.0,,2.0,550.0,12567.0,,,7874.0,559.0,,12947148.0,
2017-08-23 00:00:00,,,,,,792795.0,13711.0,12426.0,,2.0,508.0,12020.0,,,7438.0,540.0,,12868265.0,
2017-08-24 00:00:00,,,,,,798270.0,13515.0,12226.0,,1.0,537.0,12070.0,,,7527.0,534.0,,12920182.0,
2017-08-25 00:00:00,,,,,,816440.0,13629.0,13039.0,,3.0,547.0,12628.0,,,7888.0,574.0,,13194599.0,
2017-08-26 00:00:00,,,,,,842919.0,15095.0,14721.0,,,680.0,13791.0,,,9483.0,696.0,,13826951.0,
2017-08-27 00:00:00,,,,,,838519.0,16312.0,15029.0,,,684.0,14332.0,,,10001.0,689.0,,14230269.0,
2017-08-28 00:00:00,,,,,,758740.0,13753.0,12072.0,,2.0,586.0,11641.0,,,7464.0,522.0,,13278089.0,
2017-08-29 00:00:00,,,,,,763792.0,13820.0,11991.0,,2.0,567.0,12719.0,,,7390.0,486.0,,13212880.0,
2017-08-30 00:00:00,,,,,,744960.0,13648.0,11736.0,,2.0,565.0,12137.0,,,7322.0,494.0,,13128493.0,
2017-08-31 00:00:00,,,,,,774046.0,13689.0,11836.0,,2.0,543.0,11457.0,,,7486.0,494.0,,13136567.0,
2017-09-01 00:00:00,,,,,,775954.0,13790.0,12942.0,,2.0,580.0,12161.0,,,8163.0,542.0,,13337401.0,
2017-09-02 00:00:00,,,,,,838489.0,15343.0,15107.0,,2.0,684.0,13500.0,,,9973.0,689.0,,14395322.0,
2017-09-03 00:00:00,,,,,,814693.0,16459.0,15308.0,,2.0,741.0,13668.0,,,10263.0,669.0,,14658375.0,
2017-09-04 00:00:00,,,,,,726102.0,15662.0,14565.0,,1.0,652.0,13103.0,,,10249.0,636.0,,13690294.0,
2017-09-05 00:00:00,,,,,,722703.0,13153.0,11901.0,,,543.0,11273.0,,,7544.0,518.0,,12971130.0,
2017-09-06 00:00:00,,,,,,721583.0,13249.0,11804.0,,3.0,534.0,11027.0,,,7383.0,444.0,,12981612.0,
2017-09-07 00:00:00,,,,,,731744.0,13415.0,11991.0,,3.0,506.0,11349.0,,,7717.0,459.0,,13002839.0,
2017-09-08 00:00:00,,,,,,772862.0,14118.0,13784.0,,3.0,553.0,13368.0,,,8579.0,500.0,,13527003.0,
2017-09-09 00:00:00,,,,,,814062.0,16729.0,16233.0,,1.0,643.0,15067.0,,,10939.0,678.0,,14748848.0,
2017-09-10 00:00:00,,,,,,774100.0,17017.0,15788.0,,1.0,713.0,15233.0,,,10990.0,649.0,,14907584.0,
2017-09-11 00:00:00,,,,,,696354.0,14080.0,11844.0,,2.0,564.0,10894.0,,,8163.0,513.0,,12975749.0,
2017-09-12 00:00:00,,,,,,697777.0,13575.0,11606.0,,1.0,563.0,10741.0,,,7854.0,438.0,,12920644.0,
2017-09-13 00:00:00,,,,,,684224.0,13612.0,11507.0,,,536.0,12036.0,,,7867.0,480.0,,12645932.0,
2017-09-14 00:00:00,,,,,,693773.0,13879.0,11917.0,,1.0,524.0,12140.0,,,7469.0,436.0,,12754721.0,
2017-09-15 00:00:00,,,,,,766687.0,14838.0,13438.0,,4.0,551.0,12848.0,,,8081.0,585.0,,13442515.0,
2017-09-16 00:00:00,,,,,,783228.0,16919.0,15640.0,,,669.0,14150.0,,,10111.0,645.0,,15084410.0,
2017-09-17 00:00:00,,,,,,748347.0,17330.0,15056.0,,,654.0,14605.0,,,10277.0,655.0,,15319270.0,
2017-09-18 00:00:00,,,,,,657887.0,13693.0,11261.0,,1.0,558.0,11683.0,,,7824.0,466.0,,13163018.0,
2017-09-19 00:00:00,,,,,,656007.0,13345.0,11125.0,,2.0,541.0,11417.0,,,7709.0,494.0,,13149007.0,
2017-09-20 00:00:00,,,,,,684958.0,13301.0,11318.0,,1.0,522.0,11803.0,,,7279.0,451.0,,13237497.0,
2017-09-21 00:00:00,,,,,,733406.0,13640.0,11803.0,,,539.0,11758.0,,,20153.0,475.0,,13192590.0,
2017-09-22 00:00:00,,,,,,726513.0,16028.0,15991.0,,,550.0,13918.0,,,24773.0,526.0,,14114109.0,
2017-09-23 00:00:00,,,,,,767921.0,18717.0,20256.0,,,677.0,15442.0,,,32476.0,657.0,,15442544.0,
2017-09-24 00:00:00,,,,,,742660.0,19360.0,19959.0,,,735.0,15934.0,,,34516.0,597.0,,15494146.0,
2017-09-25 00:00:00,,,,,,645377.0,15493.0,15786.0,,1.0,586.0,11862.0,,,27151.0,479.0,,13431743.0,
2017-09-26 00:00:00,,,,,,640552.0,14586.0,14712.0,,,539.0,11749.0,,,24579.0,447.0,,13326271.0,
2017-09-27 00:00:00,,,,,,644287.0,14405.0,14411.0,,2.0,537.0,11557.0,,,22489.0,427.0,,13316516.0,
2017-09-28 00:00:00,,,,,,658696.0,14206.0,13593.0,,1.0,530.0,11504.0,,,20598.0,469.0,,13273290.0,
2017-09-29 00:00:00,,,,,,705559.0,15169.0,15586.0,,,530.0,13508.0,,,20922.0,516.0,,13745156.0,
2017-09-30 00:00:00,,,,,,754453.0,17633.0,18751.0,,2.0,684.0,14991.0,,,25249.0,687.0,,15605679.0,
2017-10-01 00:00:00,,,,,,717184.0,17460.0,18141.0,,2.0,719.0,15239.0,,,24905.0,687.0,,16149089.0,
2017-10-02 00:00:00,,,,,,669792.0,13893.0,13384.0,,1.0,570.0,11528.0,,,18203.0,557.0,,13957671.0,
2017-10-03 00:00:00,,,,,,663316.0,13923.0,13048.0,,,580.0,11309.0,,,17248.0,528.0,,14112143.0,
2017-10-04 00:00:00,,,,,,638188.0,13825.0,12972.0,,2.0,547.0,10944.0,,,15909.0,498.0,,13846503.0,
2017-10-05 00:00:00,,,,,,652620.0,13681.0,12923.0,,2.0,527.0,11077.0,,,15377.0,512.0,,13984434.0,
2017-10-06 00:00:00,,,,,,694296.0,15406.0,15142.0,,,576.0,12144.0,,,16306.0,594.0,,14479443.0,
2017-10-07 00:00:00,,,,,,742165.0,17862.0,17380.0,,1.0,679.0,14065.0,,,19805.0,691.0,,16013139.0,
2017-10-08 00:00:00,,,,,,716458.0,17626.0,16765.0,,,707.0,14160.0,,,19838.0,697.0,,16342194.0,
2017-10-09 00:00:00,,,,,,639707.0,15175.0,13790.0,,2.0,659.0,12287.0,,,15610.0,548.0,,14116142.0,
2017-10-10 00:00:00,,,,,,625464.0,13787.0,11835.0,,1.0,529.0,11650.0,,,12985.0,466.0,,13966598.0,
2017-10-11 00:00:00,,,,,,622666.0,13707.0,12211.0,,1.0,551.0,11841.0,,,12928.0,429.0,,13821229.0,
2017-10-12 00:00:00,,,,,,816110.0,13780.0,12032.0,,,511.0,12041.0,,,12921.0,475.0,,13924658.0,
2017-10-13 00:00:00,,,,,,778608.0,15340.0,14364.0,,,564.0,12588.0,,,13896.0,537.0,,14812896.0,
2017-10-14 00:00:00,,,,,,751216.0,17153.0,16624.0,,,666.0,14334.0,,,17206.0,669.0,,16169630.0,
2017-10-15 00:00:00,,,,,,729715.0,17270.0,15663.0,,,686.0,14461.0,,,16908.0,635.0,,16211445.0,
2017-10-16 00:00:00,,,,,,629981.0,13788.0,11804.0,,,565.0,11686.0,,,12538.0,484.0,,14094934.0,
2017-10-17 00:00:00,,,,,,630984.0,13428.0,11983.0,,1.0,508.0,10711.0,,,11907.0,446.0,,13806952.0,
2017-10-18 00:00:00,,,,,,612579.0,13701.0,11840.0,,,518.0,10534.0,,,11205.0,454.0,,13876887.0,
2017-10-19 00:00:00,,,,,,619587.0,13674.0,12104.0,,1.0,516.0,10824.0,,,11234.0,459.0,,13857831.0,
2017-10-20 00:00:00,,,,,,837599.0,15335.0,14435.0,,,569.0,11674.0,,,12324.0,557.0,,15119503.0,
2017-10-21 00:00:00,,,,,,744024.0,17603.0,16683.0,,,710.0,13049.0,,,15149.0,698.0,,16480263.0,
2017-10-22 00:00:00,,,,,,709881.0,17741.0,16303.0,,1.0,761.0,13411.0,,,15337.0,688.0,,16719153.0,
2017-10-23 00:00:00,,,,,,629061.0,14079.0,12480.0,,,612.0,12509.0,,,11188.0,508.0,,14592333.0,
2017-10-24 00:00:00,,,,,,632817.0,13914.0,12167.0,,1.0,567.0,13553.0,,,10301.0,513.0,,14366560.0,
2017-10-25 00:00:00,,,,,,620282.0,13612.0,12521.0,,1.0,534.0,12388.0,,,10070.0,478.0,,14341069.0,
