"DateTime","Users","Users Trend"
"2023-05-30 13:40:00",10,7
"2023-05-30 13:50:00",9,8
"2023-05-30 14:00:00",9,8
"2023-05-30 14:10:00",7,8
"2023-05-30 14:20:00",9,8
"2023-05-30 14:30:00",9,8
"2023-05-30 14:40:00",9,8
"2023-05-30 14:50:00",9,8
"2023-05-30 15:00:00",8,8
"2023-05-30 15:10:00",8,9
"2023-05-30 15:20:00",7,9
"2023-05-30 15:30:00",7,9
"2023-05-30 15:40:00",6,9
"2023-05-30 15:50:00",7,9
"2023-05-30 16:00:00",7,9
"2023-05-30 16:10:00",8,9
"2023-05-30 16:20:00",7,9
"2023-05-30 16:30:00",8,10
"2023-05-30 16:40:00",8,10
"2023-05-30 16:50:00",8,10
"2023-05-30 17:00:00",8,10
"2023-05-30 17:10:00",8,10
"2023-05-30 17:20:00",8,10
"2023-05-30 17:30:00",8,10
"2023-05-30 17:40:00",8,10
"2023-05-30 17:50:00",8,10
"2023-05-30 18:00:00",8,10
"2023-05-30 18:10:00",,10
"2023-05-30 18:20:00",,10
"2023-05-30 18:30:00",,10
"2023-05-30 18:40:00",,10
"2023-05-30 18:50:00",,10
"2023-05-30 19:00:00",,10
"2023-05-30 19:10:00",,10
"2023-05-30 19:20:00",,10
"2023-05-30 19:30:00",,10
"2023-05-30 19:40:00",,10
"2023-05-30 19:50:00",,10
"2023-05-30 20:00:00",,10
"2023-05-30 20:10:00",,10
"2023-05-30 20:20:00",,10
"2023-05-30 20:30:00",,10
"2023-05-30 20:40:00",,10
"2023-05-30 20:50:00",,10
"2023-05-30 21:00:00",,10
"2023-05-30 21:10:00",,10
"2023-05-30 21:20:00",,10
"2023-05-30 21:30:00",,10
"2023-05-30 21:40:00",,10
"2023-05-30 21:50:00",,10
"2023-05-30 22:00:00",,10
"2023-05-30 22:10:00",,10
"2023-05-30 22:20:00",,10
"2023-05-30 22:30:00",,10
"2023-05-30 22:40:00",,10
"2023-05-30 22:50:00",,10
"2023-05-30 23:00:00",,10
"2023-05-30 23:10:00",,10
"2023-05-30 23:20:00",,10
"2023-05-30 23:30:00",,10
"2023-05-30 23:40:00",,10
"2023-05-30 23:50:00",,10
"2023-05-31 00:00:00",,10
"2023-05-31 00:10:00",,10
"2023-05-31 00:20:00",,10
"2023-05-31 00:30:00",,10
"2023-05-31 00:40:00",,10
"2023-05-31 00:50:00",,10
"2023-05-31 01:00:00",,10
"2023-05-31 01:10:00",1,10
"2023-05-31 01:20:00",1,10
"2023-05-31 01:30:00",1,10
"2023-05-31 01:40:00",1,10
"2023-05-31 01:50:00",1,10
"2023-05-31 02:00:00",1,10
"2023-05-31 02:10:00",2,10
"2023-05-31 02:20:00",3,10
"2023-05-31 02:30:00",3,10
"2023-05-31 02:40:00",3,10
"2023-05-31 02:50:00",4,10
"2023-05-31 03:00:00",3,10
"2023-05-31 03:10:00",5,10
"2023-05-31 03:20:00",6,10
"2023-05-31 03:30:00",7,10
"2023-05-31 03:40:00",7,10
"2023-05-31 03:50:00",7,10
"2023-05-31 04:00:00",8,10
"2023-05-31 04:10:00",6,10
"2023-05-31 04:20:00",6,10
"2023-05-31 04:30:00",6,10
"2023-05-31 04:40:00",6,10
"2023-05-31 04:50:00",6,10
"2023-05-31 05:00:00",7,10
"2023-05-31 05:10:00",6,10
"2023-05-31 05:20:00",8,10
"2023-05-31 05:30:00",4,9
"2023-05-31 05:40:00",6,9
"2023-05-31 05:50:00",20,10
"2023-05-31 06:00:00",24,10
"2023-05-31 06:10:00",22,10
"2023-05-31 06:20:00",27,10
"2023-05-31 06:30:00",29,10
"2023-05-31 06:40:00",31,10
"2023-05-31 06:50:00",28,10
"2023-05-31 07:00:00",28,10
"2023-05-31 07:10:00",22,10
"2023-05-31 07:20:00",21,10
"2023-05-31 07:30:00",22,10
"2023-05-31 07:40:00",23,10
"2023-05-31 07:50:00",20,9
"2023-05-31 08:00:00",20,9
"2023-05-31 08:10:00",20,9
"2023-05-31 08:20:00",20,9
"2023-05-31 08:30:00",21,9
"2023-05-31 08:40:00",20,9
"2023-05-31 08:50:00",21,9
"2023-05-31 09:00:00",20,9
"2023-05-31 09:10:00",11,9
"2023-05-31 09:20:00",14,9
"2023-05-31 09:30:00",14,9
"2023-05-31 09:40:00",11,9
"2023-05-31 09:50:00",12,9
"2023-05-31 10:00:00",13,9
"2023-05-31 10:10:00",10,9
"2023-05-31 10:20:00",8,9
"2023-05-31 10:30:00",8,9
"2023-05-31 10:40:00",9,9
"2023-05-31 10:50:00",10,10
"2023-05-31 11:00:00",10,10
"2023-05-31 11:10:00",9,10
"2023-05-31 11:20:00",9,10
"2023-05-31 11:30:00",9,10
"2023-05-31 11:40:00",9,10
"2023-05-31 11:50:00",8,10
"2023-05-31 12:00:00",7,10
"2023-05-31 12:10:00",7,10
"2023-05-31 12:20:00",13,10
"2023-05-31 12:30:00",26,10
"2023-05-31 12:40:00",23,10
"2023-05-31 12:50:00",23,11
"2023-05-31 13:00:00",27,11
"2023-05-31 13:10:00",24,11
"2023-05-31 13:20:00",23,11
"2023-05-31 13:30:00",20,11
"2023-05-31 13:40:00",21,12
"2023-05-31 13:50:00",27,12
"2023-05-31 14:00:00",26,12
"2023-05-31 14:10:00",29,12
"2023-05-31 14:20:00",25,12
"2023-05-31 14:30:00",34,12
"2023-05-31 14:40:00",40,12
"2023-05-31 14:50:00",41,12
"2023-05-31 15:00:00",39,12
"2023-05-31 15:10:00",35,12
"2023-05-31 15:20:00",37,12
"2023-05-31 15:30:00",26,12
"2023-05-31 15:40:00",34,12
"2023-05-31 15:50:00",36,12
"2023-05-31 16:00:00",33,12
"2023-05-31 16:10:00",29,12
"2023-05-31 16:20:00",41,12
"2023-05-31 16:30:00",45,13
"2023-05-31 16:40:00",37,13
"2023-05-31 16:50:00",11,12
"2023-05-31 17:00:00",3,12
"2023-05-31 17:10:00",2,12
"2023-05-31 17:20:00",1,12
"2023-05-31 17:30:00",1,12
"2023-05-31 17:40:00",1,12
"2023-05-31 17:50:00",1,12
"2023-05-31 18:00:00",1,12
"2023-05-31 18:10:00",1,12
"2023-05-31 18:20:00",1,12
"2023-05-31 18:30:00",1,12
"2023-05-31 18:40:00",1,12
"2023-05-31 18:50:00",1,12
"2023-05-31 19:00:00",1,12
"2023-05-31 19:10:00",1,12
"2023-05-31 19:20:00",1,12
"2023-05-31 19:30:00",1,12
"2023-05-31 19:40:00",1,12
"2023-05-31 19:50:00",1,12
"2023-05-31 20:00:00",1,12
"2023-05-31 20:10:00",1,12
"2023-05-31 20:20:00",1,12
"2023-05-31 20:30:00",1,12
"2023-05-31 20:40:00",1,12
"2023-05-31 20:50:00",1,12
"2023-05-31 21:00:00",1,12
"2023-05-31 21:10:00",1,12
"2023-05-31 21:20:00",1,12
"2023-05-31 21:30:00",1,12
"2023-05-31 21:40:00",1,12
"2023-05-31 21:50:00",1,12
"2023-05-31 22:00:00",1,12
"2023-05-31 22:10:00",1,12
"2023-05-31 22:20:00",1,12
"2023-05-31 22:30:00",1,12
"2023-05-31 22:40:00",1,12
"2023-05-31 22:50:00",1,12
"2023-05-31 23:00:00",1,12
"2023-05-31 23:10:00",1,12
"2023-05-31 23:20:00",1,12
"2023-05-31 23:30:00",1,12
"2023-05-31 23:40:00",1,12
"2023-05-31 23:50:00",1,12
"2023-06-01 00:00:00",1,12
"2023-06-01 00:10:00",1,12
"2023-06-01 00:20:00",1,12
"2023-06-01 00:30:00",1,12
"2023-06-01 00:40:00",1,12
"2023-06-01 00:50:00",1,12
"2023-06-01 01:00:00",1,12
"2023-06-01 01:10:00",1,12
"2023-06-01 01:20:00",1,12
"2023-06-01 01:30:00",1,12
"2023-06-01 01:40:00",1,12
"2023-06-01 01:50:00",1,12
"2023-06-01 02:00:00",1,12
"2023-06-01 02:10:00",3,12
"2023-06-01 02:20:00",6,12
"2023-06-01 02:30:00",9,13
"2023-06-01 02:40:00",8,13
"2023-06-01 02:50:00",6,13
"2023-06-01 03:00:00",8,13
"2023-06-01 03:10:00",9,13
"2023-06-01 03:20:00",8,13
"2023-06-01 03:30:00",9,13
"2023-06-01 03:40:00",9,13
"2023-06-01 03:50:00",11,13
"2023-06-01 04:00:00",10,13
"2023-06-01 04:10:00",11,13
"2023-06-01 04:20:00",11,12
"2023-06-01 04:30:00",11,12
"2023-06-01 04:40:00",12,12
"2023-06-01 04:50:00",11,12
"2023-06-01 05:00:00",11,12
"2023-06-01 05:10:00",12,12
"2023-06-01 05:20:00",12,12
"2023-06-01 05:30:00",10,12
"2023-06-01 05:40:00",12,12
"2023-06-01 05:50:00",14,12
"2023-06-01 06:00:00",13,12
"2023-06-01 06:10:00",12,12
"2023-06-01 06:20:00",12,12
"2023-06-01 06:30:00",14,12
"2023-06-01 06:40:00",14,12
"2023-06-01 06:50:00",13,12
"2023-06-01 07:00:00",14,12
"2023-06-01 07:10:00",13,12
"2023-06-01 07:20:00",11,12
"2023-06-01 07:30:00",12,12
"2023-06-01 07:40:00",10,12
"2023-06-01 07:50:00",8,13
"2023-06-01 08:00:00",13,13
"2023-06-01 08:10:00",9,13
"2023-06-01 08:20:00",11,13
"2023-06-01 08:30:00",10,14
"2023-06-01 08:40:00",9,14
"2023-06-01 08:50:00",11,14
"2023-06-01 09:00:00",8,14
"2023-06-01 09:10:00",9,15
"2023-06-01 09:20:00",10,15
"2023-06-01 09:30:00",8,15
"2023-06-01 09:40:00",5,15
"2023-06-01 09:50:00",2,16
"2023-06-01 10:00:00",15,16
"2023-06-01 10:10:00",25,16
"2023-06-01 10:20:00",26,16
"2023-06-01 10:30:00",25,17
"2023-06-01 10:40:00",27,17
"2023-06-01 10:50:00",26,17
"2023-06-01 11:00:00",26,17
"2023-06-01 11:10:00",29,17
"2023-06-01 11:20:00",31,17
"2023-06-01 11:30:00",22,18
"2023-06-01 11:40:00",23,18
"2023-06-01 11:50:00",31,18
"2023-06-01 12:00:00",32,18
"2023-06-01 12:10:00",57,18
"2023-06-01 12:20:00",63,19
"2023-06-01 12:30:00",64,19
"2023-06-01 12:40:00",67,19
"2023-06-01 12:50:00",68,19
"2023-06-01 13:00:00",72,19
"2023-06-01 13:10:00",65,19
"2023-06-01 13:20:00",62,19
"2023-06-01 13:30:00",60,20
"2023-06-01 13:40:00",59,20
"2023-06-01 13:50:00",57,20
"2023-06-01 14:00:00",35,20
"2023-06-01 14:10:00",25,20
"2023-06-01 14:20:00",22,20
"2023-06-01 14:30:00",21,20
"2023-06-01 14:40:00",19,20
"2023-06-01 14:50:00",18,20
"2023-06-01 15:00:00",21,20
"2023-06-01 15:10:00",18,20
"2023-06-01 15:20:00",18,20
"2023-06-01 15:30:00",18,20
"2023-06-01 15:40:00",18,20
"2023-06-01 15:50:00",22,20
"2023-06-01 16:00:00",19,20
"2023-06-01 16:10:00",19,20
"2023-06-01 16:20:00",16,20
"2023-06-01 16:30:00",15,20
"2023-06-01 16:40:00",14,20
"2023-06-01 16:50:00",17,20
"2023-06-01 17:00:00",12,20
"2023-06-01 17:10:00",3,20
"2023-06-01 17:20:00",1,20
"2023-06-01 17:30:00",1,21
"2023-06-01 17:40:00",1,21
"2023-06-01 17:50:00",1,21
"2023-06-01 18:00:00",1,21
"2023-06-01 18:10:00",2,21
"2023-06-01 18:20:00",1,21
"2023-06-01 18:30:00",1,21
"2023-06-01 18:40:00",1,21
"2023-06-01 18:50:00",1,22
"2023-06-01 19:00:00",1,22
"2023-06-01 19:10:00",1,22
"2023-06-01 19:20:00",1,22
"2023-06-01 19:30:00",1,22
"2023-06-01 19:40:00",1,22
"2023-06-01 19:50:00",1,22
"2023-06-01 20:00:00",1,22
"2023-06-01 20:10:00",1,22
"2023-06-01 20:20:00",1,22
"2023-06-01 20:30:00",1,22
"2023-06-01 20:40:00",1,22
"2023-06-01 20:50:00",1,22
"2023-06-01 21:00:00",1,22
"2023-06-01 21:10:00",1,23
"2023-06-01 21:20:00",1,23
"2023-06-01 21:30:00",1,23
"2023-06-01 21:40:00",1,23
"2023-06-01 21:50:00",1,23
"2023-06-01 22:00:00",1,23
"2023-06-01 22:10:00",1,23
"2023-06-01 22:20:00",1,23
"2023-06-01 22:30:00",1,23
"2023-06-01 22:40:00",1,23
"2023-06-01 22:50:00",1,23
"2023-06-01 23:00:00",1,23
"2023-06-01 23:10:00",1,23
"2023-06-01 23:20:00",1,23
"2023-06-01 23:30:00",1,23
"2023-06-01 23:40:00",1,23
"2023-06-01 23:50:00",1,23
"2023-06-02 00:00:00",1,23
"2023-06-02 00:10:00",1,24
"2023-06-02 00:20:00",1,24
"2023-06-02 00:30:00",1,24
"2023-06-02 00:40:00",1,24
"2023-06-02 00:50:00",2,24
"2023-06-02 01:00:00",2,24
"2023-06-02 01:10:00",2,24
"2023-06-02 01:20:00",3,24
"2023-06-02 01:30:00",3,24
"2023-06-02 01:40:00",3,24
"2023-06-02 01:50:00",3,24
"2023-06-02 02:00:00",3,24
"2023-06-02 02:10:00",5,24
"2023-06-02 02:20:00",7,24
"2023-06-02 02:30:00",7,24
"2023-06-02 02:40:00",6,24
"2023-06-02 02:50:00",5,24
"2023-06-02 03:00:00",5,24
"2023-06-02 03:10:00",4,24
"2023-06-02 03:20:00",5,24
"2023-06-02 03:30:00",6,24
"2023-06-02 03:40:00",6,25
"2023-06-02 03:50:00",6,25
"2023-06-02 04:00:00",4,25
"2023-06-02 04:10:00",4,25
"2023-06-02 04:20:00",4,25
"2023-06-02 04:30:00",4,25
"2023-06-02 04:40:00",4,25
"2023-06-02 04:50:00",5,25
"2023-06-02 05:00:00",5,25
"2023-06-02 05:10:00",9,25
"2023-06-02 05:20:00",9,25
"2023-06-02 05:30:00",7,25
"2023-06-02 05:40:00",8,25
"2023-06-02 05:50:00",11,25
"2023-06-02 06:00:00",10,25
"2023-06-02 06:10:00",11,25
"2023-06-02 06:20:00",10,25
"2023-06-02 06:30:00",7,25
"2023-06-02 06:40:00",4,25
"2023-06-02 06:50:00",3,25
"2023-06-02 07:00:00",5,25
"2023-06-02 07:10:00",49,25
"2023-06-02 07:20:00",71,25
"2023-06-02 07:30:00",80,26
"2023-06-02 07:40:00",87,26
"2023-06-02 07:50:00",89,26
"2023-06-02 08:00:00",90,26
"2023-06-02 08:10:00",102,26
"2023-06-02 08:20:00",105,26
"2023-06-02 08:30:00",111,27
"2023-06-02 08:40:00",108,27
"2023-06-02 08:50:00",104,27
"2023-06-02 09:00:00",97,27
"2023-06-02 09:10:00",99,27
"2023-06-02 09:20:00",96,27
"2023-06-02 09:30:00",95,28
"2023-06-02 09:40:00",94,28
"2023-06-02 09:50:00",89,28
"2023-06-02 10:00:00",81,28
"2023-06-02 10:10:00",61,28
"2023-06-02 10:20:00",63,28
"2023-06-02 10:30:00",57,28
"2023-06-02 10:40:00",54,28
"2023-06-02 10:50:00",55,28
"2023-06-02 11:00:00",48,28
"2023-06-02 11:10:00",58,28
"2023-06-02 11:20:00",56,28
"2023-06-02 11:30:00",54,28
"2023-06-02 11:40:00",61,28
"2023-06-02 11:50:00",59,28
"2023-06-02 12:00:00",62,29
"2023-06-02 12:10:00",74,28
"2023-06-02 12:20:00",70,28
"2023-06-02 12:30:00",70,28
"2023-06-02 12:40:00",71,28
"2023-06-02 12:50:00",66,28
"2023-06-02 13:00:00",66,28
"2023-06-02 13:10:00",64,28
"2023-06-02 13:20:00",62,28
"2023-06-02 13:30:00",62,28
"2023-06-02 13:40:00",58,28
"2023-06-02 13:50:00",53,28
"2023-06-02 14:00:00",48,28
"2023-06-02 14:10:00",50,28
"2023-06-02 14:20:00",51,28
"2023-06-02 14:30:00",49,28
"2023-06-02 14:40:00",51,28
"2023-06-02 14:50:00",43,28
"2023-06-02 15:00:00",43,28
"2023-06-02 15:10:00",43,28
"2023-06-02 15:20:00",42,28
"2023-06-02 15:30:00",41,28
"2023-06-02 15:40:00",39,28
"2023-06-02 15:50:00",37,28
"2023-06-02 16:00:00",38,28
"2023-06-02 16:10:00",41,28
"2023-06-02 16:20:00",42,28
"2023-06-02 16:30:00",46,29
"2023-06-02 16:40:00",44,29
"2023-06-02 16:50:00",44,29
"2023-06-02 17:00:00",46,29
"2023-06-02 17:10:00",43,29
"2023-06-02 17:20:00",45,29
"2023-06-02 17:30:00",50,29
"2023-06-02 17:40:00",53,29
"2023-06-02 17:50:00",47,30
"2023-06-02 18:00:00",40,30
"2023-06-02 18:10:00",42,30
"2023-06-02 18:20:00",40,30
"2023-06-02 18:30:00",37,30
"2023-06-02 18:40:00",35,30
"2023-06-02 18:50:00",33,30
"2023-06-02 19:00:00",30,30
"2023-06-02 19:10:00",27,30
"2023-06-02 19:20:00",27,30
"2023-06-02 19:30:00",26,31
"2023-06-02 19:40:00",26,31
"2023-06-02 19:50:00",23,31
"2023-06-02 20:00:00",24,31
"2023-06-02 20:10:00",24,31
"2023-06-02 20:20:00",28,31
"2023-06-02 20:30:00",26,31
"2023-06-02 20:40:00",25,31
"2023-06-02 20:50:00",22,31
"2023-06-02 21:00:00",19,31
"2023-06-02 21:10:00",26,31
"2023-06-02 21:20:00",26,32
"2023-06-02 21:30:00",27,32
"2023-06-02 21:40:00",26,32
"2023-06-02 21:50:00",27,32
"2023-06-02 22:00:00",28,32
"2023-06-02 22:10:00",22,32
"2023-06-02 22:20:00",19,32
"2023-06-02 22:30:00",17,32
"2023-06-02 22:40:00",17,32
"2023-06-02 22:50:00",21,32
"2023-06-02 23:00:00",20,32
"2023-06-02 23:10:00",20,32
"2023-06-02 23:20:00",23,33
"2023-06-02 23:30:00",25,33
"2023-06-02 23:40:00",22,33
"2023-06-02 23:50:00",25,33
"2023-06-03 00:00:00",23,33
"2023-06-03 00:10:00",22,33
"2023-06-03 00:20:00",20,33
"2023-06-03 00:30:00",24,33
"2023-06-03 00:40:00",21,33
"2023-06-03 00:50:00",23,33
"2023-06-03 01:00:00",22,33
"2023-06-03 01:10:00",25,34
"2023-06-03 01:20:00",20,34
"2023-06-03 01:30:00",19,34
"2023-06-03 01:40:00",18,34
"2023-06-03 01:50:00",20,34
"2023-06-03 02:00:00",18,34
"2023-06-03 02:10:00",26,34
"2023-06-03 02:20:00",29,34
"2023-06-03 02:30:00",26,34
"2023-06-03 02:40:00",26,34
"2023-06-03 02:50:00",31,34
"2023-06-03 03:00:00",32,34
"2023-06-03 03:10:00",29,34
"2023-06-03 03:20:00",29,35
"2023-06-03 03:30:00",27,35
"2023-06-03 03:40:00",30,35
"2023-06-03 03:50:00",29,35
"2023-06-03 04:00:00",28,35
"2023-06-03 04:10:00",25,35
"2023-06-03 04:20:00",28,35
"2023-06-03 04:30:00",33,35
"2023-06-03 04:40:00",31,35
"2023-06-03 04:50:00",28,35
"2023-06-03 05:00:00",28,36
"2023-06-03 05:10:00",26,36
"2023-06-03 05:20:00",26,36
"2023-06-03 05:30:00",27,36
"2023-06-03 05:40:00",32,36
"2023-06-03 05:50:00",36,36
"2023-06-03 06:00:00",34,36
"2023-06-03 06:10:00",31,36
"2023-06-03 06:20:00",24,36
"2023-06-03 06:30:00",26,36
"2023-06-03 06:40:00",25,36
"2023-06-03 06:50:00",28,36
"2023-06-03 07:00:00",28,37
"2023-06-03 07:10:00",26,37
"2023-06-03 07:20:00",27,36
"2023-06-03 07:30:00",26,36
"2023-06-03 07:40:00",27,36
"2023-06-03 07:50:00",28,36
"2023-06-03 08:00:00",25,35
"2023-06-03 08:10:00",29,35
"2023-06-03 08:20:00",27,35
"2023-06-03 08:30:00",32,34
"2023-06-03 08:40:00",31,34
"2023-06-03 08:50:00",32,34
"2023-06-03 09:00:00",28,33
"2023-06-03 09:10:00",29,33
"2023-06-03 09:20:00",30,33
"2023-06-03 09:30:00",30,32
"2023-06-03 09:40:00",33,32
"2023-06-03 09:50:00",36,32
"2023-06-03 10:00:00",35,31
"2023-06-03 10:10:00",38,31
"2023-06-03 10:20:00",35,31
"2023-06-03 10:30:00",34,31
"2023-06-03 10:40:00",33,31
"2023-06-03 10:50:00",30,31
"2023-06-03 11:00:00",29,31
"2023-06-03 11:10:00",28,31
"2023-06-03 11:20:00",26,30
"2023-06-03 11:30:00",29,30
"2023-06-03 11:40:00",26,30
"2023-06-03 11:50:00",27,30
"2023-06-03 12:00:00",31,30
"2023-06-03 12:10:00",29,30
"2023-06-03 12:20:00",33,29
"2023-06-03 12:30:00",38,29
"2023-06-03 12:40:00",40,29
"2023-06-03 12:50:00",38,29
"2023-06-03 13:00:00",31,29
"2023-06-03 13:10:00",36,29
"2023-06-03 13:20:00",35,28
"2023-06-03 13:30:00",30,28
"2023-06-03 13:40:00",30,28
"2023-06-03 13:50:00",33,28
"2023-06-03 14:00:00",34,28
"2023-06-03 14:10:00",38,28
"2023-06-03 14:20:00",29,28
"2023-06-03 14:30:00",30,28
"2023-06-03 14:40:00",32,27
"2023-06-03 14:50:00",29,27
"2023-06-03 15:00:00",28,27
"2023-06-03 15:10:00",26,27
"2023-06-03 15:20:00",24,27
"2023-06-03 15:30:00",24,27
"2023-06-03 15:40:00",27,27
"2023-06-03 15:50:00",27,27
"2023-06-03 16:00:00",30,27
"2023-06-03 16:10:00",28,27
"2023-06-03 16:20:00",29,27
"2023-06-03 16:30:00",28,27
"2023-06-03 16:40:00",30,27
"2023-06-03 16:50:00",32,26
"2023-06-03 17:00:00",29,26
"2023-06-03 17:10:00",36,26
"2023-06-03 17:20:00",33,26
"2023-06-03 17:30:00",30,26
"2023-06-03 17:40:00",26,26
"2023-06-03 17:50:00",21,26
"2023-06-03 18:00:00",20,26
"2023-06-03 18:10:00",18,26
"2023-06-03 18:20:00",19,26
"2023-06-03 18:30:00",17,25
"2023-06-03 18:40:00",16,25
"2023-06-03 18:50:00",19,25
"2023-06-03 19:00:00",17,25
"2023-06-03 19:10:00",18,25
"2023-06-03 19:20:00",20,25
"2023-06-03 19:30:00",22,25
"2023-06-03 19:40:00",20,25
"2023-06-03 19:50:00",20,25
"2023-06-03 20:00:00",19,25
"2023-06-03 20:10:00",17,25
"2023-06-03 20:20:00",19,25
"2023-06-03 20:30:00",18,25
"2023-06-03 20:40:00",15,25
"2023-06-03 20:50:00",15,25
"2023-06-03 21:00:00",18,25
"2023-06-03 21:10:00",19,25
"2023-06-03 21:20:00",20,25
"2023-06-03 21:30:00",20,25
"2023-06-03 21:40:00",15,25
"2023-06-03 21:50:00",15,25
"2023-06-03 22:00:00",18,25
"2023-06-03 22:10:00",20,25
"2023-06-03 22:20:00",14,25
"2023-06-03 22:30:00",12,25
"2023-06-03 22:40:00",15,25
"2023-06-03 22:50:00",16,25
"2023-06-03 23:00:00",15,24
"2023-06-03 23:10:00",14,24
"2023-06-03 23:20:00",14,24
"2023-06-03 23:30:00",18,24
"2023-06-03 23:40:00",18,24
"2023-06-03 23:50:00",17,24
"2023-06-04 00:00:00",17,24
"2023-06-04 00:10:00",18,24
"2023-06-04 00:20:00",20,24
"2023-06-04 00:30:00",16,24
"2023-06-04 00:40:00",19,24
"2023-06-04 00:50:00",19,24
"2023-06-04 01:00:00",17,24
"2023-06-04 01:10:00",17,24
"2023-06-04 01:20:00",18,24
"2023-06-04 01:30:00",17,24
"2023-06-04 01:40:00",18,24
"2023-06-04 01:50:00",12,24
"2023-06-04 02:00:00",10,24
"2023-06-04 02:10:00",13,24
"2023-06-04 02:20:00",16,24
"2023-06-04 02:30:00",17,24
"2023-06-04 02:40:00",21,24
"2023-06-04 02:50:00",19,24
"2023-06-04 03:00:00",18,24
"2023-06-04 03:10:00",20,24
"2023-06-04 03:20:00",19,24
"2023-06-04 03:30:00",20,24
"2023-06-04 03:40:00",20,24
"2023-06-04 03:50:00",21,24
"2023-06-04 04:00:00",24,24
"2023-06-04 04:10:00",26,24
"2023-06-04 04:20:00",27,24
"2023-06-04 04:30:00",25,24
"2023-06-04 04:40:00",26,24
"2023-06-04 04:50:00",21,24
"2023-06-04 05:00:00",17,24
"2023-06-04 05:10:00",18,24
"2023-06-04 05:20:00",18,24
"2023-06-04 05:30:00",20,24
"2023-06-04 05:40:00",18,23
"2023-06-04 05:50:00",17,23
"2023-06-04 06:00:00",21,23
"2023-06-04 06:10:00",22,23
"2023-06-04 06:20:00",24,24
"2023-06-04 06:30:00",28,24
"2023-06-04 06:40:00",29,24
"2023-06-04 06:50:00",31,24
"2023-06-04 07:00:00",31,24
"2023-06-04 07:10:00",29,24
"2023-06-04 07:20:00",33,24
"2023-06-04 07:30:00",28,24
"2023-06-04 07:40:00",27,24
"2023-06-04 07:50:00",28,24
"2023-06-04 08:00:00",27,24
"2023-06-04 08:10:00",25,24
"2023-06-04 08:20:00",24,24
"2023-06-04 08:30:00",26,24
"2023-06-04 08:40:00",23,24
"2023-06-04 08:50:00",22,24
"2023-06-04 09:00:00",22,24
"2023-06-04 09:10:00",21,24
"2023-06-04 09:20:00",22,24
"2023-06-04 09:30:00",22,23
"2023-06-04 09:40:00",19,23
"2023-06-04 09:50:00",21,23
"2023-06-04 10:00:00",24,23
"2023-06-04 10:10:00",22,23
"2023-06-04 10:20:00",24,23
"2023-06-04 10:30:00",24,23
"2023-06-04 10:40:00",27,23
"2023-06-04 10:50:00",27,23
"2023-06-04 11:00:00",26,23
"2023-06-04 11:10:00",25,23
"2023-06-04 11:20:00",25,23
"2023-06-04 11:30:00",22,23
"2023-06-04 11:40:00",22,23
"2023-06-04 11:50:00",20,23
"2023-06-04 12:00:00",21,22
"2023-06-04 12:10:00",22,22
"2023-06-04 12:20:00",23,22
"2023-06-04 12:30:00",20,22
"2023-06-04 12:40:00",22,22
"2023-06-04 12:50:00",22,22
"2023-06-04 13:00:00",23,22
"2023-06-04 13:10:00",25,22
"2023-06-04 13:20:00",27,22
"2023-06-04 13:30:00",26,22
"2023-06-04 13:40:00",22,22
"2023-06-04 13:50:00",21,21
"2023-06-04 14:00:00",21,21
"2023-06-04 14:10:00",18,21
"2023-06-04 14:20:00",22,21
"2023-06-04 14:30:00",21,21
"2023-06-04 14:40:00",25,21
"2023-06-04 14:50:00",23,21
"2023-06-04 15:00:00",21,21
"2023-06-04 15:10:00",21,21
"2023-06-04 15:20:00",16,21
"2023-06-04 15:30:00",18,21
"2023-06-04 15:40:00",22,21
"2023-06-04 15:50:00",23,21
"2023-06-04 16:00:00",23,20
"2023-06-04 16:10:00",20,20
"2023-06-04 16:20:00",17,20
"2023-06-04 16:30:00",21,20
"2023-06-04 16:40:00",21,20
"2023-06-04 16:50:00",13,20
"2023-06-04 17:00:00",16,20
"2023-06-04 17:10:00",17,20
"2023-06-04 17:20:00",17,20
"2023-06-04 17:30:00",21,20
"2023-06-04 17:40:00",22,20
"2023-06-04 17:50:00",21,20
"2023-06-04 18:00:00",27,20
"2023-06-04 18:10:00",27,20
"2023-06-04 18:20:00",26,20
"2023-06-04 18:30:00",24,20
"2023-06-04 18:40:00",23,20
"2023-06-04 18:50:00",23,20
"2023-06-04 19:00:00",18,20
"2023-06-04 19:10:00",18,20
"2023-06-04 19:20:00",18,19
"2023-06-04 19:30:00",21,19
"2023-06-04 19:40:00",19,19
"2023-06-04 19:50:00",14,19
"2023-06-04 20:00:00",13,19
"2023-06-04 20:10:00",17,19
"2023-06-04 20:20:00",16,19
"2023-06-04 20:30:00",17,19
"2023-06-04 20:40:00",18,19
"2023-06-04 20:50:00",17,19
"2023-06-04 21:00:00",14,19
"2023-06-04 21:10:00",14,19
"2023-06-04 21:20:00",13,19
"2023-06-04 21:30:00",16,19
"2023-06-04 21:40:00",16,19
"2023-06-04 21:50:00",15,19
"2023-06-04 22:00:00",12,19
"2023-06-04 22:10:00",14,19
"2023-06-04 22:20:00",15,19
"2023-06-04 22:30:00",14,19
"2023-06-04 22:40:00",11,19
"2023-06-04 22:50:00",10,19
"2023-06-04 23:00:00",11,19
"2023-06-04 23:10:00",11,19
"2023-06-04 23:20:00",13,19
